132,2012,"Sullivan ’12, Chemistry, and Farrah Yhee","’14, Mathematics","Advisor: Christopher Arumainayagam,","['Chemistry The interactions of high-energy radiation with matter produces large numbers of low-energy secondary electrons, which are thought to initiate radiolysis reactions in the condensed phase. Using infrared reflection absorption spectroscopy (IRAS), we have investigated the radiolysis products formed by low-energy (< 20eV) electron-induced reactions in condensed methanol under ultrahigh vacuum conditions. In contrast to temperature programmed desorption (TPD), a post-irradiation technique we have used previously, IRAS does not require thermal processing prior to product detection. Our goal is to simulate processes which occur when high-energy cosmic rays interact with interstellar ices, where methanol, a precursor of several prebiotic species, is abundant. The results of experiments such as ours may provide a fundamental understanding of how complex molecules are synthesized in the interstellar medium. (Research supported by Brachman Hoffman, NSF-RUI, and NSF-REU.) Social Sciences Student Becomes the Teacher: Understanding How We Learn (short talks) Jewett Art Center 450 The Squeaky Wheel Gissell Castellon \xe2\x80\x9914, Mathematics and French']"
133,2012,The Squeaky Wheel,"Gissell Castellon ’14, Mathematics and French","Advisor: Veronica Darer, Spanish","['Through the use of discourse analysis, I researched my own teaching practices and pedagogical interactions with students from a SAT prep program. The program expands college access to low-income high school students by providing free SAT preparation and college admissions counseling. Through the analysis of quantitative and qualitative data of teacher and student interactions during a math tutoring session, I became acutely aware of the inequitable opportunities students faced as a result of differences of participation that impacted their ability to expand and deepen their mathematical knowledge and skills. Generating Standing Wave Understanding: Designing an Introductory Physics Lab Hannah Herde \xe2\x80\x9914, Physics and Classical Civilization, and Deepika Ranjan \xe2\x80\x9914, Economics and Mathematics']"
134,2012,"Civilization, and Deepika Ranjan ’14,",Economics and Mathematics,"Advisor: Theodore Ducas, Physics","['The goal of this team is to develop a prototype Physics 107 - introductory mechanics - laboratory emphasizing key concepts and phenomena in standing waves and vibrations. Such a lab should (a) challenge students intellectually and b) communicate the physics effectively without drawing conclusions for students. We believe that when students are challenged to draw their own conclusions, they find the results more exciting and engaging, and therefore, more memorable. Using the course curriculum and other labs as a backbone structure, we aimed to design experiments that would facilitate the student\xe2\x80\x99s ability to form connections between concepts, particularly through designing complementary exercises. In the process, we considered the limitations in the apparatus and the kinds of modifications or alternatives that would be necessary for the experiment to proceed smoothly. Reconsidering Math Gender Stereotypes in a Single-Gender College Context Julia Martin \xe2\x80\x9912, Psychology and Classical Civilization']"
135,2012,"Julia Martin ’12, Psychology and",Classical Civilization,"Advisor: Nancy Genero, Psychology","['Mathematics continues to be a maledominated field. According to Halpern et al. (2007), fewer women are choosing to study math in comparison to men, and under certain contexts, women are even underperforming in math relative to men (e.g. Rivardo et al., 2011; Good, Aronson, & Harder, 2008). Survey data collected from students attending Wellesley College will be examined in order to ascertain how women in a single-gender college environment (a relatively unexamined subset of the female population) perceive their performance in math and statistics courses and are affected by math gender stereotypes. Science Outreach: From Student in the Classroom to Teaching Middle School Girls Amy Wolkin \xe2\x80\x9912, Biological Sciences']"
136,2012,School Girls,"Amy Wolkin ’12, Biological Sciences","Advisors: Jocelyne Dolce, Biological Sciences,","['and Connie Bauman, Physical Education, Recreation and Athletics After studying exercise physiology in New Zealand, I was inspired to design and implement an exercise physiology curriculum for Science Club for Girls, Newton Chapter. Although I had no prior teaching experience, my passion for the subject led to my quest to educate middle school girls on exercise physiology. In the fall semester, I developed a curriculum and prepared seven lesson plans for implementation by Wellesley College SLAM DUNK mentors/ teachers (Science Learning and Mentoring: Discovering and Understanding New Knowledge). Throughout the spring semester, both attitude and content assessment were administered. I will present statistical findings determining whether Science Outreach lessons had an impact on attitudes towards science and understanding of the content. By mentoring middle school girls, we not only want young females to learn about exercise physiology, but also to become more confident and engaged as emerging scientists. Relax! The Social and Physical Effects of Stress (short talks) Pendleton Hall West 212 A Critical Review of Mindfulnessbased Treatment for Combat-related Post-traumatic Stress Disorder Jiun-Yiing Hu \xe2\x80\x9914, Neuroscience']"
137,2012,Post-traumatic Stress Disorder,"Jiun-Yiing Hu ’14, Neuroscience","Advisor: Paul Wink, Psychology","['Combat-related post-traumatic stress disorder (PTSD) is an extreme response to life threatening and traumatic war experiences that can result in chronic personal disability and significant negative societal consequences (e.g., domestic violence, unemployment). Although there has been considerable progress over the past decade in understanding and treating the underpinnings of PTSD, no single intervention has demonstrated to be universally effective. Mindfulness-based approaches, derived from Buddhist meditative practices of present-centered awareness and emotional regulation, aim to address the neurobiology of PTSD rather than its physiological symptoms and comorbidities. This presentation focuses on research findings from ground breaking third-wave mindfulness-based psychotherapy 3\xe2\x80\x934:10pm']"
138,2012,"Claire Lee ’12, Psychology, and Lydia","Mathewson ’12, English and Psychology","Advisor: Sally Theran, Psychology","['Research shows that low socioeconomic status (SES) in college students predicts relatively lower grades, a higher drop-out rate, and higher levels of stress. To examine the relations between SES, stigma sensitivity, and stress levels, 126 undergraduates completed questionnaires as part of a greater study on well-being. SES was hypothesized to be negatively correlated with stigma sensitivity, and with stress levels in terms of both perceived stress and stressful life events. Stigma sensitivity was also expected to moderate the relation between SES and stress. This moderation was tested through regression analyses. None of the hypotheses were supported, except that SES was negatively correlated with stigma sensitivity. Instead, stigma sensitivity was negatively and significantly correlated with stressful life events. This implies that lower income does not cause stressful life events, but these events are related in some way to how one sees oneself in relation to one\xe2\x80\x99s peers and social situation. Friendship Satisfaction as a Moderator between Co-rumination and Stress Rebecca Richardson \xe2\x80\x9912, Psychology, and Charleen Wilder \xe2\x80\x9912, Psychology']"
139,2012,"Rebecca Richardson ’12, Psychology,","and Charleen Wilder ’12, Psychology","Advisor: Sally Theran, Psychology","[""This study examined the effects of corumination, the excessive discussion of problems within same-sex friendships, on perceived stress and the potential for friendship satisfaction to moderate this relation. Correlation and regression analyses indicated that co-rumination was not significantly correlated to perceived stress. Nor did results support the role of friendship satisfaction as a moderator in the relation between co-rumination and perceived stress. However, the authors observed positive correlations between co-rumination and both friendship satisfaction and perceived stress when only participants who reported high levels of co-rumination were considered. These results suggest that individuals who co-ruminate frequently within their friendships regard co-rumination as a positive aspect of those friendships. Consequently, co-rumination may be a protective factor within friendships even though it increases stress in individuals. The Effect of Sociocultural and Maternal Pressures Relating to a Thin Body Type on Female Students\xe2\x80\x99 Body Image Satisfaction and Eating Behaviors Cathy Zhang \xe2\x80\x9912, Political Science and Psychology, and Emma Townsend-Merino \xe2\x80\x9912, Psychology, Women's and Gender Studies""]"
140,2012,"Psychology, and Emma Townsend-Merino ’12,","Psychology, Women's and Gender Studies","Advisor: Sally Theran, Psychology","['This study explored two factors, perceived sociocultural and maternal pressures relating to a thin body type, and their effect on \xe2\x80\x99126 female college students\xe2\x80\x99 body image satisfaction and maladaptive eating behaviors. Using regression analyses, these two factors were explored to determine which was the better predictor of poor body image and eating problems in women. Results showed that higher levels of both perceived sociocultural and maternal pressures relating to a thin body type were strong independent predictors of poorer body image. However, as for maladaptive eating behaviors, once perceived sociocultural pressures were controlled for, maternal pressures no longer significantly predicted maladaptive eating behaviors. Implications, including the role of informational and normative social influence, are discussed. Keeping the Peace: Global Struggles (short talks) Pendleton Hall 239 The U. N. in Somalia (1992\xe2\x80\x931995): History of a Military Humanitarian Intervention Ayan Ali \xe2\x80\x9914, International Relations-Political Science']"
141,2012,"Ayan Ali ’14, International Relations-Political",Science,"Advisor: Lidwien Kapteijns, History","['This presentation focuses on the U.N.\xe2\x80\x99s military humanitarian intervention in Somalia (1992\xe2\x80\x931995), to which the U.S. military initially provided most of the troops. U.S. spokesmen such as Ambassador Robert Oakley blamed this debacle on the UN\xe2\x80\x99s nation-building project in Somalia, contrasting it to the U.S.\xe2\x80\x99s pragmatic policy of containing the famine that triggered the intervention. This presentation will question this political \xe2\x80\x98spin;\xe2\x80\x99 analyze the U.N. - U.S. relationship as a cause of the mission\xe2\x80\x99s failure, and outline the impact on Somalia. Lessons for Tibet: A Comparative Analysis of Nonviolent Movements in India, US and Egypt Tenzin Dongchung \xe2\x80\x9913, Peace and Justice Studies']"
142,2012,"Tenzin Dongchung ’13, Peace and",Justice Studies,"Advisor: Catia Confortini, Peace and","['Justice Studies History is a testament to the fact that apart from few separate cases, the Tibetan struggle has consistently adhered to nonviolent means, whether it is in the government\xe2\x80\x99s attempt at negotiation or ordinary Tibetans\xe2\x80\x99 participation in protests around the world. However, the recent series of self-immolations erupting inside Tibet questions both the prospects and sustenance of a nonviolent Tibetan movement. I analyze three successful nonviolent movements; India\xe2\x80\x99s struggle for independence, America\xe2\x80\x99s civil rights movement and Egypt\xe2\x80\x99s revolution. Drawing from an evaluation of features that made these movements successful, the two central questions that arise are: how can we use the lessons of other movements to strengthen or reflect differently on the Tibetan struggle? What does this process reveal to us about the unique challenges and limitations that the Tibetan struggle faces. Defying ""Dirty Work"": Custodial Workers and Union Organizing at Colleges and Universities Claire Fogarty \xe2\x80\x9912, Women\'s and Gender Studies and Spanish']"
143,2012,"Claire Fogarty ’12, Women's and Gender",Studies and Spanish,"Advisor: Irene Mata, Women's and","['Gender Studies In June 1990, the Justice for Janitors campaign was launched in Los Angeles when contract employees who cleaned downtown office buildings went on strike for their right to secure a union contract. After two weeks of negotiation in which protesters faced police brutality, the ""janitors"" were granted a union contract and started a nationwide movement, effecting employees in every part of the cleaning industry. Union organizing allows cleaning workers to not only improve job conditions, but also to construct occupational identities and self esteems, defying negative social perceptions surrounding their jobs. This issue is especially salient at colleges and universities, where stigmas and institutional priorities lead to custodial workers being seen 3\xe2\x80\x934:10pm as second-class \xe2\x80\x9cinvisible workers\xe2\x80\x9d practicing undesirable \xe2\x80\x9cdirty work.\xe2\x80\x9d This presentation will synthesize preexisting academic scholarship with personal interviews of workers at area institutions, providing a comprehensive picture of union organizing among college custodial workers today. African Unification and Economic Integration: Lessons from Historical Challenges and Current Opportunities Samantha Malambo \xe2\x80\x9912, Economics and Africana Studies']"
144,2012,"Samantha Malambo ’12, Economics and",Africana Studies,"Advisor: Selwyn Cudjoe, Africana Studies","['Scholars such as Henry Wiliams and Marcus Garvey undeniably had a great influence on the dawn of the notion of Pan-Africanism. Leaders such as Kwame Nkrumah and Muammar Gaddafi have often talked and written about the subject as well. My thesis is looking at just how effective the currently existing African Union has been at achieving the goals for which it was established. I also compare the African Union to the smaller country blocks of the Economic Community of West Africa (ECOWAS) and the Southern African Development Community (SADC). Combining historic hopes and challenges with current opportunities, I hope to understand how possible and fruitful it would be to have more unified and economically integrated African continent. The Politics of Democracy & Democratization of Politics (short talks) Science Center 278 Reasons Behind the Rise of Julius Malema Samantha Crowell \xe2\x80\x9912, Africana Studies and Political Science']"
145,2012,"Samantha Crowell ’12, Africana Studies",and Political Science,"Advisors: Pashington Obeng, Africana Studies","[""and Donna Patterson, Africana Studies Julius Malema is perhaps one of the most contentious figures in modern South African politics. He is beloved by the ANC's grassroots base of poor and underprivileged South Africans and he is simultaneously ridiculed and disdained by South Africa's politically powerful elites. My paper argues that Malema's rise to power has been prompted by distinct factors such as a vacuum of leadership within the ANC, service delivery issues as well as dissatisfaction amongst the country's youngest generations and the poor. Julius Malema is a major public figure in South Africa; he has the ability to stir the poor majority into a potentially violent revolt against the status quo. The rise of Julius Malema as a popular political figure illustrates deeper issues within the South African political and economic climate and the country's desire for tangible change. (Research supported by a multicultural grant.) Yes We Can: The Democratizing Impact of Social Media on Political Organizing Elizabeth Pan \xe2\x80\x9912, American Studies""]"
146,2012,of Social Media on Political Organizing,"Elizabeth Pan ’12, American Studies","Advisor: Eniana Mustafaraj, Computer Science","['Social media has transformed the political landscape of elections; it has become the ultimate democratic tool, allowing millions to make their voices heard. My presentation offers an overview of the findings from my thesis, which focuses on the impact of social media on grassroots political organizing. It includes historical research on the rise of social media, analysis of field data gathered during the 2008 Obama Campaign, interviews with my colleagues from the Obama Campaign, and illuminating anecdotes from my own experiences as a Field Organizer. My thesis aims to offer a new understanding of how political organizing has changed, for better or worse, as a result of the advent of social media. (Research supported by the Barnette Miller Honors Grant.) Assimilation or Subversion: Re-appropriating Cultural Myths in the American Master Narrative Anna Talley \xe2\x80\x9912, Political Science']"
147,2012,American Master Narrative,"Anna Talley ’12, Political Science","Advisor: Laura Grattan, Political Science","['Liberalism theoretically supports and advocates for the assimilation of minority groups into society. However, the United States has historically been unable to robustly incorporate others into its master narrative used to explain the American history and experience. The cultures of minority groups are frequently oversimplified and reduced to benign narratives that support this American redemption narrative. In order to create a cohesive narrative, events like the Civil Rights Movement are recast as the triumph of American ideals. Authors such as Gloria Anzald.a re-appropriate cultural myths and legends in order to reclaim a forgotten identity and subvert the primacy of the American master narrative. I will look at the effects of such re-appropriation narratives on American liberalism. The Foreign \xe2\x80\x9cOther\xe2\x80\x9d: Uses of the International Context in Political Propaganda of England during the Late Seventeenth Century Hilary White \xe2\x80\x9912, History and Mathematics']"
148,2012,Seventeenth Century,"Hilary White ’12, History and Mathematics","Advisor: Ryan Frace, History","['My thesis explores the use of the international context in the political propaganda campaigns of England during the 1688 Revolution. I focus on how English propagandists presented Ireland, Scotland, France, and the Dutch Republic in their writings and demonstrations to impact and influence political sentiments regarding domestic issues, such as religion, toleration, and the rights of the monarchy. By examining the extent to which allusions to foreign political, religious, and ideological issues appeared in various popular media forms (i.e. sermons, pamphlets, etc.), this thesis investigates how international concerns shaped the domestic struggles and debates of the late seventeenth century in England. Watch Your Language (short talks) Pendleton Hall West 117 Identifying Idiosyncratic Phonemes in Korean-English Bilinguals: Production of Constructed Vowels Yoolim Kim \xe2\x80\x9912 Cognitive and Linguistic Sciences']"
149,2012,of Constructed Vowels,Yoolim Kim ’12 Cognitive and Linguistic Sciences,"Advisor: Angela Carpenter, Cognitive and","[""Linguistic Sciences This research studies the phenomenon of Korean-English bilinguals producing errors in both their first and second languages (L1 and L2). Pronunciation errors occur because of differences in acceptable sounds in each language or in allowable sound combinations. Native Koreans learning English, for example, have difficulty differentiating between /\xce\xb5/ and /./ due to a lack of distinction in Korean. Therefore, words such as 'pen' and 'pan' prove difficult for learners. While errors in the L2 are accountable, pronunciation errors in the L1 are more unusual. To investigate L1 pronunciation errors, I analyze vowel production, studying \xe2\x80\x9cmelded\xe2\x80\x9d vowels created by a combination of Korean and English phonemes. I posit that certain Korean-English bilinguals demonstrate incomplete acquisition of both L1 and L2 phonologies, combining incomplete phonemic inventories to complete one inventory specific to that individual that is not fully characteristic of either L1 or L2, but still contains sounds from both. 3\xe2\x80\x934:10pm Rapid Prototyping for Everyone Ana Smaranda Sandu \xe2\x80\x9914, Computer Science and Mathematics""]"
150,2012,"Ana Smaranda Sandu ’14, Computer Science",and Mathematics,"Advisor: Franklyn Turbak, Computer Science","[""Picture Blocks is a visual programming environment I developed this past year that enables users with no previous programming experience to create programs that generate intricate patterns by composing and transforming simple pictures. In Picture Blocks, users construct programs by snapping together jigsaw-like blocks, thereby avoiding many of the syntactic problems (missing semicolons, misspelled words, etc.) that frustrate novices using textual programming languages. The resulting patterns can easily be cut/engraved in wood and plastic by a laser cutter or cut out of cardstock and vinyl by a vinyl cutter. I have used PictureBlocks to explore making these two rapid prototyping machines in Wellesley's Engineering Studio more accessible to members of the Wellesley community. In addition to creating interesting physical artifacts, users of PictureBlocks are exposed to fundamental concepts in geometry and programming. Watermelon, Honeydew, and Antelope: An ERP Study of Semantically Anomalous but Phonologically Expected Words in Highly Constrained Sentences Laura Stearns \xe2\x80\x9912, Neuroscience""]"
151,2012,Sentences,"Laura Stearns ’12, Neuroscience","Advisors: Catherine Wearing, Philosophy and","['Ted Gibson, Brain and Cognitive Sciences (MIT) The \xe2\x80\x9cnoisy channel\xe2\x80\x9d model of language predicts that in human cognition, boundaries between syntax and semantics are less important than a listener\xe2\x80\x99s ability to infer an utterance\xe2\x80\x99s meaning. Because neural activity generates voltage changes on the scalp, researchers can use this electrical activity to gain insight into cognition. Similar events generate characteristic voltage changes, called event-related potentials (ERP). For example, the P600 ERP component has historically been identified with syntactic processing. However, the noisy channel model deemphasizes syntax, and so predicts the cognitive activity generating the P600 is not processing syntax but rather inferring meaning when an utterance is likely an error. I have recorded ERPs evoked by sentences with the last word replaced by a phonologically similar word likely to be an error. This presentation will describe these results and their implications for language. (Research supported by a Schiff Fellowship.) Improving Types in Block-based Programming Languages Marie Vasek \xe2\x80\x9912, Computer Science']"
152,2012,Programming Languages,"Marie Vasek ’12, Computer Science","Advisor: Franklyn Turbak, Computer Science","['In blocks programming languages, such as Scratch and App Inventor, programs are created by connecting visual program fragments shaped like jigsaw puzzle pieces. The shapes of these blocks help novices avoid frustrating syntax errors commonly encountered in textual programming languages by strongly suggesting how pieces fit together. In statically typed programming languages, every expression has a type that indicates the kind of value it denotes (e.g. number, string, boolean). The shapes of block connectors can be used to indicate type, but existing block languages handle only simple types and do so in an ad hoc and confusing fashion. Inspired by the expressive type system of the ML programming language, I developed a statically typed blocks language for a functional language with list, tuple, and function types where each arbitrarily complex type is represented by a unique connector shape. Humanities Persuasive Images: Art, Visual Culture, and Everyday Belief (panel discussion) Pendleton Hall West 212 Nicole Gebriel \xe2\x80\x9912, Media Arts and Sciences, Alexandria Icenhower \xe2\x80\x9912, Political Science, Linnea Johnson \xe2\x80\x9912, Art History, Mische Kang \xe2\x80\x9913, Environmental Studies, Darcy Kupferschmidt \xe2\x80\x9912, Art History and Japanese Language and Literature, Laura Marin \xe2\x80\x9913, Art History, Tanushree Naimpally \xe2\x80\x9913, Art History and English, and Emma Weinstein- Levey \xe2\x80\x9912, American Studies']"
153,2012,"History and English, and Emma Weinstein-","Levey ’12, American Studies","Advisor: Patricia Berman, Art","['This session showcases the topics that students in ArtH 391/ CAMS 391 pursued for their seminar reports in Fall 2011. The course examined the intersection of modern art and the cultures of propaganda and persuasion in the 20th and 21st centuries. The projects include the visual rhetoric of, among others, national elections, science fiction, World\xe2\x80\x99s Fairs, stereotype formation, and consumer culture. Collectively, the class examined the ways in which the visual and built environment mediate individual and collective understanding. Ancient Times: Modern Dilemmas (short talks) Science Center 104 Satire, Social Identity, and Classical Tradition: Paideia in Lucian Lynn Gallogly \xe2\x80\x9912, Classical Civilization']"
154,2012,Tradition: Paideia in Lucian,"Lynn Gallogly ’12, Classical Civilization","Advisor: Catherine Gilhuly, Classical Studies","['Education has the power both to preserve traditions and to challenge them, and this is nowhere more evident than in the writing of the second-century Greek satirist Lucian. Lucian wrote during a period when education (paideia in ancient Greek) was an important marker of social status as well as a means of preserving the past. As a native Syrian, as opposed to ethnic Greek, his place in elite Greek-speaking society was dependent upon proving that he was educated, and he does this by drawing extensively from traditional classics of Greek literature and rhetoric. However, his works also reflect awareness of his status as an outsider and of the gap between the idealized past and present reality. In pieces such as Somnium (The Dream), Lucian cleverly subverts traditional themes and allusions in ways that question the validity of his self-representation and of paideia as an instrument of social status. 3\xe2\x80\x934:10pm 4:30\xe2\x80\x935:40pm The Diffusion of Luxury in Ancient Rome Mannat Johal \xe2\x80\x9912, Classical Civilization']"
155,2012,in Ancient Rome,"Mannat Johal ’12, Classical Civilization","Advisor: Raymond Starr, Classical Studies","[""In my thesis, I attempt to deconstruct the notion of luxury, moving towards a definition that is not limited to silks and spices and whims of an aristocracy, but goods and practices that have symbolic value throughout society and experience diffusion within the various strata. Using a theoretical framework drawn from the modern anthropological discourse about commodities and commodity culture, as well as literature on sumptuary legislation, I examine the particular case of burial practices in Ancient Rome, how they were subject to diffusion in society, and what this diffusion could tell us about the social structure within which it flourished. Cross-Dressing Martyrs: The Gender Dynamics of Paul and Thecla's Spiritual Love Sara Putterman \xe2\x80\x9913, Art History and Religion""]"
156,2012,Thecla's Spiritual Love,"Sara Putterman ’13, Art History and Religion","Advisor: Edward Silver, Religion","['Violence and eroticism are two key elements in the narrative of The Acts of Paul and Thecla. Gender-bending imagery, spiritual love, and submissive acceptance of violence are characteristic of both male and female Christian martyrs. Despite the seemingly brazen acts of the main female character, in no way can this story be claimed as a feminist text. Instead, the sadistic image of the non-Christians is meant to highlight their enslavement to worldly passions, while the almost masochistic image of Thecla, as a martyr and as a woman, reveals her desire to sublimate her identity into the body of Christ. Forging an Identity in a Hostile World (short talks) Science Center 278 From Israelite to Jew: Anti-Semitism in Vichy France and its Impact on French Jewish Identity after WWII Rukmani Bhatia \xe2\x80\x9912, International Relations- History and French Cultural Studies']"
157,2012,"Rukmani Bhatia ’12, International Relations-",History and French Cultural Studies,"Advisor: Venita Datta, French","['During WWII, France lost 25% of its Jewish population. While French leaders after the war focused on the 75% of Jews saved during the war, history sees these statistics as a failure. The issue is not how many Jews Vichy saved but rather how many Jews Vichy ostracized, abandoned and deported. Without any German influence, the Vichy Regime passed anti-Semitic legislation that stripped French Jews of their citizenship and allowed for the internment and deportation of foreign Jews to camps in Eastern Europe. Post WWII, the French, united around a myth of a heroic French resistance, believed the crimes committed by Vichy were German crimes. Only in the 1960s was that myth shattered; French anti-Semitism, not Nazism, had driven Vichy\xe2\x80\x99s actions during the war. Through an examination of Vichy\xe2\x80\x99s actions and its subsequent effects on the Jewish community, it is possible to understand the transformation of Jewish identity in France. \xe2\x80\x9cAwakening\xe2\x80\x9d Country and Faith: The Construction of Sino-Muslim Histories and Identities in the Early Twentieth Century Mengyu Huang \xe2\x80\x9912, East Asian Studies and Economics']"
158,2012,"Mengyu Huang ’12, East Asian Studies",and Economics,"Advisors: C. Pat Giersch, History and","['Yoshihisa Matsusaka, History Today, China prides itself as a nation of fifty-six officially-recognized ethnic groups, including ten predominantly-Muslim ethnicities. Of the ten, the most populous are the Huizu or Sino-Muslims. Yet Huizu did not always exist as an ethnic category. As China transitioned from empire to modern nationstate in the twentieth century, new forms of identity emerged. Sino-Muslim intellectuals held different views about whether all Muslims in China comprised one nationality or were ethnically different while sharing one common religion. This internal debate provides the key to understanding how the terms \xe2\x80\x9cHui\xe2\x80\x9d and \xe2\x80\x9cHuizu\xe2\x80\x9d underwent the curious transformation from a religious to an ethnic marker. Reevaluating Hui agency, my research examines the strategies used by Sino-Muslims to construct their collective identity and how these active efforts, in addition to state actions, contributed to the eventual recognition of an autonomous Hui nationality. (Research supported by a Jerome A. Schiff Fellowship.) Creating Culture: Transculturation and Identity in Cuba Nia Phillips \xe2\x80\x9912, Political Science and Spanish']"
159,2012,and Identity in Cuba,"Nia Phillips ’12, Political Science and Spanish","Advisor: Koichi Hagimoto, Spanish","['Cuba, an island country in the Caribbean, has a rich cultural history. Colonized by the Spaniards, many interactions have occurred between groups of people traditionally separated by the physical distance. After the colonization, Cuba quickly became a multiracial country with people from Europe, Africa, and Asia. How could such a diverse country possibly have a \xe2\x80\x9cnational\xe2\x80\x9d identity? Through the analysis of Monkey Hunting by Cristina Garcia, this paper examines the process of identity formation based on the concept of \xe2\x80\x9ctransculturation.\xe2\x80\x9d Garcia\xe2\x80\x99s novel narrates the story of multiple generations of a Chinese- Cuban family from the Spanish colonial era to the 1960s. By using the fictional character\xe2\x80\x99s experience as the foundation of my study, I seek to explore the complexity of constructing a cultural identity within such a mixed society, or hybrid culture, as Cuba. The Chinatown Squad: The Policing of Belonging in Late Nineteenth-century San Francisco Rachel Shuen \xe2\x80\x9912, History and Spanish']"
160,2012,San Francisco,"Rachel Shuen ’12, History and Spanish","Advisor: Ryan Quintana, History","['Anti-Chinese sentiment pervaded late 19th century U.S. society. Chinese people in America faced discriminatory economic, social, and legal policies, which culminated in the Chinese Exclusion Act of 1882. This federal law targeted the Chinese as the first group for immigration and citizenship exclusion. My project builds upon historical studies about anti-Chinese racism and exclusion by addressing the creation of a problematic police force, the Chinatown Squad, which marked a racialized people and neighborhood for surveillance and discipline. The inauguration of the Chinatown Squad reflected important shifts in the policies of the municipal government and the San Francisco Police Department. Examining the expansion of the police force in the name of public safety alongside the municipally-directed policing of a racialized neighborhood will complicate our historical understanding of anti-Chinese rhetoric and violence. (Research supported by the Jerome A. Schiff Fellowship and Henry Schwarz Fellowship.) Two Musical Performances Jewett Auditorium (short performances) Theme and Creativity: Lutoslawski\xe2\x80\x99s Paganini Variations Michelle Lam \xe2\x80\x9914, Economics']"
161,2012,Paganini Variations,"Michelle Lam ’14, Economics","Advisor: Jenny Tang, Music","[""Niccolo Paginini's virtuosic Caprice no. 24 for unaccompanied violin (1805) has inspired countless variations, from Brahms to Rachmaninov, from light cello jazz to heavy metal. Witold Lutoslawski (1913-1994), a major twentieth century composer from 4:30\xe2\x80\x935:40pm Poland, added to this collection his own thoroughly energetic and contemporary arrangement for two pianos (1941), which I will be performing with Jenny Tang, performing faculty. After the performance, I will discuss the relationship between the original work and Lutoslawski's arrangement, touching on his usage of the modal harmonic scheme and his consideration of extended piano technique. Para las Seis Cuerdas: La Milonga y la Guitarra Adelene Lai \xe2\x80\x9915 Undeclared, Pin Pravalprukskul \xe2\x80\x9912, Environmental Studies, and Miryam Saad \xe2\x80\x9913, Biological Chemistry""]"
162,2012,"Pravalprukskul ’12, Environmental Studies,","and Miryam Saad ’13, Biological Chemistry","Advisor: Glorianne Collver-Jacobson, Music","['Often referred to as the \xe2\x80\x9colder brother\xe2\x80\x9d of tango, the milonga is a genre of folk music that originated in the Rio de la Plata region of Argentina and Uruguay. It was derived from the payada de contrapunto: a practice in which two singers (payadores) accompanying themselves on the guitar would improvise lyrics competitively, almost in the manner of a singing duel. From this improvised song, the milonga evolved into a syncopated dance form that would later influence the tango. The milonga has had a special relationship with the guitar, and occupies a cherished place in the heart of Argentine writer Jorge Luis Borges whose milonga poems appear in his work Para las seis cuerdas. Our performance will feature instrumental milongas performed on guitar and a recitation of Borges\xe2\x80\x99s \xe2\x80\x9cJacinto Chiclana\xe2\x80\x9d set to music by Astor Piazzolla. The World of Jazz Strings: Changing, Innovating and Honoring a Musical Tradition (short performance) Pendleton Hall West 220 Music Salon Victoria Boyd \xe2\x80\x9912, Chemistry, Julia Cohen \xe2\x80\x9914, English and Classical Civilization, Serena Eastman \xe2\x80\x9912, Neuroscience, Elizabeth Lawler \xe2\x80\x9912, Chemistry, Kyung Hwa Lee \xe2\x80\x9912, Biological Sciences, Emily Nice \xe2\x80\x9915, Undeclared, Allyson Pyers \xe2\x80\x9915, Undeclared, and Laura Stearns \xe2\x80\x9912, Neuroscience']"
163,2012,"Pyers ’15, Undeclared, and Laura Stearns ’12,",Neuroscience,"Advisor: Paula Zeitlin, Music","[""Although string instruments are traditionally associated with elegant classical compositions and rollicking folk music, string players also have a legacy in the world of jazz. Wellesley BlueJazz (WBJ) Strings is Wellesley's only string ensemble that delves into this genre. Structured as a classical string ensemble with violins, violas, and cellos, WBJ Strings is a versatile group with a repertoire that includes Latin, rock, and blues in addition to jazz. We invite you to savor this fusion of jazz and string instruments as we perform! Science and Technology Still the Most Attractive Lab at Wellesley: Probing Biomedical Problems with Magnetic Resonance (panel discussion) Science Center 396 Yi Ling Dai \xe2\x80\x9913, Neuroscience, Stephanie Huang \xe2\x80\x9912, Chemistry, Palig Mouradian \xe2\x80\x9913, Neuroscience, Rachel Parker \xe2\x80\x9913, Chemistry, Heather Pearson \xe2\x80\x9914, Anthropology, and Jasmine Rana \xe2\x80\x9912, Chemistry""]"
164,2012,"Heather Pearson ’14, Anthropology, and","Jasmine Rana ’12, Chemistry","Advisor: Nancy Kolodny, Chemistry","['Our research group uses the non-invasive techniques of magnetic resonance imaging (MRI) and spectroscopy to investigate biomedical phenomena. We investigate neuroanatomy, neurometabolite levels, and behavior of a mouse model of Schizophrenia to establish a baseline for therapeutic studies. We are synthesizing a multipurpose nanoparticle that will target pancreatic cancer cells, selectively irradiate tumors, and be noninvasively imaged using MRI. We use Blood-Oxygenation Level Dependent functional MRI to investigate regions of the brain that participate in song learning of the Zebra Finch. MRI is used in real time to observe the pathway of neurogenesis in Procambarus clarkii, a crayfish. Through the Looking Glass: a Neurochemical and Behavioral Investigation of a Mouse Model of Schizophrenia Stephanie Huang \xe2\x80\x9912, Chemistry, Palig Mouradian \xe2\x80\x9913, Neuroscience, and Heather Pearson \xe2\x80\x9914, Anthropology and Chemistry']"
